1, 3, 239, 544, 96, 159, 1, 1, 1
2, 3, 236, 511, 90, 169, 1, 1, 1
3, 3, 248, 484, 96, 187, 1, 1, 1
4, 3, 228, 471, 96, 184, 1, 1, 1
5, 3, 208, 491, 109, 181, 1, 1, 1
6, 3, 170, 492, 122, 177, 1, 1, 1
7, 3, 197, 495, 128, 173, 1, 1, 1
8, 3, 192, 495, 133, 174, 1, 1, 1
9, 3, 199, 489, 116, 180, 1, 1, 1
10, 3, 158, 492, 130, 179, 1, 1, 1
11, 3, 111, 485, 140, 177, 1, 1, 1
12, 3, 126, 495, 134, 179, 1, 1, 1
13, 3, 119, 485, 138, 182, 1, 1, 1
14, 3, 113, 498, 132, 178, 1, 1, 1
15, 3, 99, 478, 129, 192, 1, 1, 1
16, 3, 72, 489, 135, 187, 1, 1, 1
17, 3, 0, 480, 78, 195, 1, 1, 1
18, 3, 0, 518, 14, 52, 1, 1, 1
