1, 5, 1198, 0, 156, 197, 1, 1, 1
2, 5, 1194, 0, 155, 201, 1, 1, 1
3, 5, 1197, 0, 156, 200, 1, 1, 1
4, 5, 1197, 0, 155, 197, 1, 1, 1
5, 5, 1201, 0, 150, 194, 1, 1, 1
6, 5, 1200, 0, 156, 194, 1, 1, 1
7, 5, 1206, 0, 157, 194, 1, 1, 1
8, 5, 1219, 0, 155, 201, 1, 1, 1
9, 5, 1242, 0, 151, 215, 1, 1, 1
10, 5, 1292, 20, 156, 242, 1, 1, 1
11, 5, 1303, 10, 154, 251, 1, 1, 1
12, 5, 1325, 10, 155, 248, 1, 1, 1
13, 5, 1338, 13, 160, 254, 1, 1, 1
14, 5, 1341, 17, 159, 249, 1, 1, 1
15, 5, 1338, 19, 156, 248, 1, 1, 1
16, 5, 1340, 23, 160, 250, 1, 1, 1
17, 5, 1337, 26, 156, 243, 1, 1, 1
18, 5, 1359, 31, 127, 233, 1, 1, 1
19, 5, 1375, 52, 108, 221, 1, 1, 1
20, 5, 1379, 62, 102, 212, 1, 1, 1
21, 5, 1327, 38, 144, 240, 1, 1, 1
22, 5, 1314, 38, 160, 244, 1, 1, 1
23, 5, 1315, 41, 87, 170, 1, 1, 1
24, 5, 1317, 44, 107, 175, 1, 1, 1
25, 5, 1314, 40, 151, 218, 1, 1, 1
26, 5, 1320, 43, 160, 250, 1, 1, 1
27, 5, 1313, 74, 147, 256, 1, 1, 1
28, 5, 1328, 88, 145, 217, 1, 1, 1
29, 5, 1335, 88, 148, 247, 1, 1, 1
30, 5, 1331, 104, 147, 247, 1, 1, 1
31, 5, 1319, 106, 148, 246, 1, 1, 1
32, 5, 1323, 109, 146, 246, 1, 1, 1
33, 5, 1307, 122, 148, 246, 1, 1, 1
34, 5, 1296, 119, 148, 245, 1, 1, 1
35, 5, 1252, 59, 146, 190, 1, 1, 1
36, 5, 1304, 0, 146, 215, 1, 1, 1
37, 5, 1338, 0, 146, 232, 1, 1, 1
38, 5, 1318, 0, 142, 150, 1, 1, 1
39, 5, 1326, 0, 145, 163, 1, 1, 1
40, 5, 1320, 0, 144, 177, 1, 1, 1
41, 5, 1320, 0, 144, 191, 1, 1, 1
42, 5, 1318, 1, 143, 193, 1, 1, 1
43, 5, 1310, 10, 141, 201, 1, 1, 1
44, 5, 1303, 8, 142, 200, 1, 1, 1
45, 5, 1310, 7, 143, 194, 1, 1, 1
46, 5, 1315, 3, 142, 194, 1, 1, 1
47, 5, 1305, 0, 143, 183, 1, 1, 1
48, 5, 1303, 0, 144, 183, 1, 1, 1
