1, 1, 594, 87, 169, 110, 1, 1, 1
2, 1, 606, 109, 105, 91, 1, 1, 1
3, 1, 557, 116, 125, 88, 1, 1, 1
4, 1, 494, 135, 117, 86, 1, 1, 1
5, 1, 427, 115, 150, 126, 1, 1, 1
6, 1, 351, 119, 129, 94, 1, 1, 1
7, 1, 284, 152, 125, 104, 1, 1, 1
8, 1, 199, 145, 132, 99, 1, 1, 1
9, 1, 167, 142, 102, 103, 1, 1, 1
10, 1, 134, 138, 83, 91, 1, 1, 1
11, 1, 125, 136, 61, 89, 1, 1, 1
12, 1, 119, 126, 58, 88, 1, 1, 1
1, 2, 793, 90, 121, 86, 1, 1, 1
2, 2, 743, 79, 132, 100, 1, 1, 1
3, 2, 707, 98, 112, 99, 1, 1, 1
4, 2, 648, 93, 137, 73, 1, 1, 1
5, 2, 608, 110, 115, 84, 1, 1, 1
6, 2, 549, 112, 132, 100, 1, 1, 1
7, 2, 480, 107, 141, 113, 1, 1, 1
8, 2, 396, 130, 133, 104, 1, 1, 1
9, 2, 299, 127, 152, 114, 1, 1, 1
10, 2, 251, 146, 114, 93, 1, 1, 1
11, 2, 204, 142, 87, 105, 1, 1, 1
12, 2, 165, 138, 52, 88, 1, 1, 1
34, 2, 960, 127, 77, 74, 1, 1, 1
35, 2, 929, 133, 90, 90, 1, 1, 1
36, 2, 870, 140, 130, 113, 1, 1, 1
37, 2, 785, 157, 202, 175, 1, 1, 1
38, 2, 710, 196, 187, 147, 1, 1, 1
39, 2, 578, 204, 200, 150, 1, 1, 1
40, 2, 457, 180, 202, 181, 1, 1, 1
41, 2, 328, 190, 176, 137, 1, 1, 1
42, 2, 247, 165, 186, 161, 1, 1, 1
43, 2, 159, 181, 139, 129, 1, 1, 1
44, 2, 88, 177, 128, 128, 1, 1, 1
45, 2, 36, 179, 97, 103, 1, 1, 1
46, 2, 15, 159, 73, 109, 1, 1, 1
47, 2, 0, 160, 62, 82, 1, 1, 1
