65, 2, 678, 558, 147, 390, 1, 1, 1
66, 2, 710, 416, 213, 353, 1, 1, 1
67, 2, 741, 210, 230, 341, 1, 1, 1
68, 2, 732, 83, 193, 310, 1, 1, 1
69, 2, 725, 0, 237, 323, 1, 1, 1
70, 2, 742, 0, 182, 377, 1, 1, 1
71, 2, 788, 69, 178, 393, 1, 1, 1
72, 2, 799, 178, 260, 307, 1, 1, 1
73, 2, 865, 239, 235, 255, 1, 1, 1
74, 2, 943, 239, 196, 262, 1, 1, 1
73, 1, 62, 353, 119, 311, 1, 1, 1
74, 1, 177, 299, 172, 255, 1, 1, 1
75, 1, 216, 216, 177, 214, 1, 1, 1
76, 1, 232, 160, 157, 183, 1, 1, 1
77, 1, 236, 106, 141, 186, 1, 1, 1
78, 1, 238, 91, 135, 199, 1, 1, 1
79, 1, 230, 83, 150, 230, 1, 1, 1
80, 1, 235, 50, 155, 238, 1, 1, 1
81, 1, 241, 43, 154, 221, 1, 1, 1
82, 1, 261, 57, 150, 228, 1, 1, 1
83, 1, 304, 80, 176, 219, 1, 1, 1
84, 1, 386, 93, 191, 208, 1, 1, 1
85, 1, 541, 101, 167, 227, 1, 1, 1
