1, 1, 401, 442, 361, 225, 1, 1, 1
2, 1, 387, 438, 368, 219, 1, 1, 1
3, 1, 376, 435, 375, 218, 1, 1, 1
4, 1, 371, 434, 373, 216, 1, 1, 1
5, 1, 362, 433, 376, 212, 1, 1, 1
6, 1, 352, 432, 380, 213, 1, 1, 1
7, 1, 346, 433, 379, 210, 1, 1, 1
8, 1, 338, 435, 377, 209, 1, 1, 1
9, 1, 336, 435, 366, 206, 1, 1, 1
10, 1, 356, 434, 332, 207, 1, 1, 1
11, 1, 358, 432, 304, 212, 1, 1, 1
12, 1, 358, 434, 285, 213, 1, 1, 1
13, 1, 360, 436, 264, 216, 1, 1, 1
14, 1, 354, 434, 249, 222, 1, 1, 1
15, 1, 355, 435, 222, 226, 1, 1, 1
16, 1, 348, 433, 217, 227, 1, 1, 1
17, 1, 344, 431, 209, 232, 1, 1, 1
18, 1, 353, 432, 193, 231, 1, 1, 1
19, 1, 346, 431, 203, 228, 1, 1, 1
20, 1, 360, 429, 191, 231, 1, 1, 1
21, 1, 357, 429, 197, 235, 1, 1, 1
22, 1, 359, 426, 195, 240, 1, 1, 1
23, 1, 363, 425, 196, 240, 1, 1, 1
24, 1, 363, 426, 194, 238, 1, 1, 1
25, 1, 363, 424, 194, 241, 1, 1, 1
26, 1, 363, 424, 197, 240, 1, 1, 1
27, 1, 361, 422, 199, 237, 1, 1, 1
28, 1, 358, 422, 203, 235, 1, 1, 1
29, 1, 364, 423, 197, 234, 1, 1, 1
30, 1, 364, 419, 198, 239, 1, 1, 1
31, 1, 362, 422, 203, 236, 1, 1, 1
32, 1, 366, 420, 199, 238, 1, 1, 1
33, 1, 367, 420, 200, 238, 1, 1, 1
34, 1, 367, 418, 201, 236, 1, 1, 1
35, 1, 366, 417, 202, 239, 1, 1, 1
36, 1, 364, 418, 200, 234, 1, 1, 1
37, 1, 364, 417, 200, 237, 1, 1, 1
38, 1, 364, 416, 201, 239, 1, 1, 1
39, 1, 361, 414, 202, 242, 1, 1, 1
40, 1, 363, 410, 198, 246, 1, 1, 1
41, 1, 367, 416, 198, 241, 1, 1, 1
42, 1, 366, 415, 201, 239, 1, 1, 1
43, 1, 369, 413, 197, 237, 1, 1, 1
44, 1, 368, 412, 199, 237, 1, 1, 1
45, 1, 366, 413, 202, 239, 1, 1, 1
46, 1, 369, 413, 199, 241, 1, 1, 1
47, 1, 373, 413, 197, 239, 1, 1, 1
48, 1, 375, 413, 195, 235, 1, 1, 1
