9, 3, 55, 0, 57, 114, 1, 1, 1
10, 3, 164, 0, 47, 132, 1, 1, 1
11, 3, 240, 0, 38, 137, 1, 1, 1
12, 3, 315, 0, 40, 161, 1, 1, 1
13, 3, 369, 0, 43, 181, 1, 1, 1
14, 3, 190, 0, 251, 193, 1, 1, 1
15, 3, 210, 0, 266, 207, 1, 1, 1
16, 3, 223, 0, 274, 225, 1, 1, 1
17, 3, 244, 0, 282, 240, 1, 1, 1
18, 3, 246, 0, 287, 250, 1, 1, 1
19, 3, 246, 0, 287, 255, 1, 1, 1
20, 3, 243, 0, 286, 271, 1, 1, 1
21, 3, 246, 0, 286, 280, 1, 1, 1
22, 3, 253, 0, 284, 284, 1, 1, 1
23, 3, 256, 0, 285, 286, 1, 1, 1
24, 3, 255, 0, 285, 292, 1, 1, 1
25, 3, 255, 0, 289, 292, 1, 1, 1
26, 3, 255, 0, 289, 292, 1, 1, 1
27, 3, 258, 0, 288, 296, 1, 1, 1
28, 3, 262, 0, 289, 295, 1, 1, 1
29, 3, 267, 0, 287, 300, 1, 1, 1
30, 3, 274, 0, 289, 301, 1, 1, 1
31, 3, 279, 0, 286, 304, 1, 1, 1
32, 3, 289, 9, 283, 296, 1, 1, 1
33, 3, 300, 0, 282, 307, 1, 1, 1
34, 3, 312, 0, 280, 308, 1, 1, 1
35, 3, 327, 0, 280, 311, 1, 1, 1
