32, 5, 578, 528, 906, 535, 1, 1, 1
33, 5, 425, 511, 1025, 549, 1, 1, 1
34, 5, 549, 511, 918, 557, 1, 1, 1
35, 5, 741, 514, 767, 534, 1, 1, 1
36, 5, 718, 504, 760, 539, 1, 1, 1
37, 5, 692, 514, 780, 540, 1, 1, 1
38, 5, 725, 522, 949, 557, 1, 1, 1
40, 5, 1340, 852, 109, 86, 1, 1, 1
41, 5, 1343, 729, 77, 148, 1, 1, 1
42, 5, 971, 367, 48, 87, 1, 1, 1
43, 5, 941, 347, 442, 515, 1, 1, 1
44, 5, 905, 342, 429, 492, 1, 1, 1
56, 2, 763, 495, 958, 584, 1, 1, 1
57, 2, 779, 489, 850, 591, 1, 1, 1
58, 2, 1058, 536, 316, 507, 1, 1, 1
59, 2, 756, 467, 675, 389, 1, 1, 1
86, 2, 1104, 617, 536, 368, 1, 1, 1
87, 2, 1135, 660, 785, 420, 1, 1, 1
88, 2, 1195, 621, 725, 459, 1, 1, 1
89, 2, 1112, 560, 808, 519, 1, 1, 1
90, 2, 1000, 569, 920, 511, 1, 1, 1
91, 2, 987, 615, 933, 465, 1, 1, 1
92, 2, 991, 640, 929, 440, 1, 1, 1
93, 2, 974, 685, 946, 395, 1, 1, 1
