19, 1, 0, 322, 50, 70, 1, 1, 1
20, 1, 0, 317, 80, 81, 1, 1, 1
21, 1, 0, 296, 142, 100, 1, 1, 1
22, 1, 46, 302, 135, 86, 1, 1, 1
23, 1, 106, 295, 101, 85, 1, 1, 1
24, 1, 173, 294, 130, 83, 1, 1, 1
25, 1, 228, 295, 106, 74, 1, 1, 1
26, 1, 279, 275, 97, 78, 1, 1, 1
27, 1, 327, 239, 89, 87, 1, 1, 1
28, 1, 326, 230, 49, 73, 1, 1, 1
29, 1, 289, 270, 101, 30, 1, 1, 1
30, 1, 226, 284, 113, 48, 1, 1, 1
31, 1, 188, 297, 124, 82, 1, 1, 1
32, 1, 192, 297, 128, 81, 1, 1, 1
33, 1, 235, 304, 127, 79, 1, 1, 1
34, 1, 285, 303, 106, 79, 1, 1, 1
