1, 1, 441, 0, 648, 1080, 1, 1, 1
2, 1, 442, 0, 639, 1080, 1, 1, 1
3, 1, 440, 0, 637, 1080, 1, 1, 1
4, 1, 444, 17, 629, 1063, 1, 1, 1
5, 1, 434, 4, 637, 1076, 1, 1, 1
6, 1, 429, 11, 644, 1069, 1, 1, 1
28, 1, 206, 0, 859, 1080, 1, 1, 1
29, 1, 329, 0, 716, 1080, 1, 1, 1
30, 1, 296, 0, 759, 1080, 1, 1, 1
31, 1, 271, 0, 781, 1080, 1, 1, 1
32, 1, 265, 0, 781, 1080, 1, 1, 1
33, 1, 285, 0, 774, 1080, 1, 1, 1
28, 2, 1007, 0, 876, 1080, 1, 1, 1
29, 2, 912, 0, 995, 1080, 1, 1, 1
30, 2, 923, 0, 993, 1080, 1, 1, 1
31, 2, 933, 5, 987, 1075, 1, 1, 1
32, 2, 933, 11, 980, 1069, 1, 1, 1
33, 2, 969, 31, 951, 1049, 1, 1, 1
