18, 1, 895, 302, 149, 289, 1, 1, 1
19, 1, 873, 301, 179, 290, 1, 1, 1
20, 1, 855, 301, 206, 284, 1, 1, 1
21, 1, 852, 309, 218, 279, 1, 1, 1
22, 1, 843, 311, 237, 284, 1, 1, 1
23, 1, 847, 310, 252, 277, 1, 1, 1
24, 1, 865, 310, 251, 249, 1, 1, 1
25, 1, 865, 307, 244, 258, 1, 1, 1
26, 1, 850, 308, 244, 252, 1, 1, 1
27, 1, 821, 332, 235, 249, 1, 1, 1
28, 1, 796, 351, 236, 250, 1, 1, 1
29, 1, 765, 359, 238, 224, 1, 1, 1
30, 1, 743, 353, 227, 254, 1, 1, 1
31, 1, 716, 351, 231, 255, 1, 1, 1
32, 1, 708, 347, 237, 261, 1, 1, 1
14, 4, 738, 274, 146, 255, 1, 1, 1
15, 4, 769, 272, 120, 261, 1, 1, 1
16, 4, 773, 267, 109, 265, 1, 1, 1
17, 4, 770, 265, 104, 236, 1, 1, 1
18, 4, 774, 261, 93, 244, 1, 1, 1
19, 4, 792, 258, 88, 257, 1, 1, 1
20, 4, 800, 253, 88, 233, 1, 1, 1
21, 4, 824, 255, 93, 234, 1, 1, 1
22, 4, 841, 248, 126, 244, 1, 1, 1
23, 4, 890, 244, 109, 239, 1, 1, 1
24, 4, 912, 243, 126, 227, 1, 1, 1
25, 4, 933, 248, 110, 108, 1, 1, 1
26, 4, 952, 251, 83, 236, 1, 1, 1
27, 4, 956, 271, 74, 229, 1, 1, 1
28, 4, 942, 289, 64, 30, 1, 1, 1
29, 4, 922, 300, 86, 64, 1, 1, 1
30, 4, 896, 299, 106, 212, 1, 1, 1
31, 4, 872, 297, 97, 239, 1, 1, 1
32, 4, 879, 295, 94, 227, 1, 1, 1
33, 4, 867, 300, 92, 81, 1, 1, 1
34, 4, 856, 310, 100, 83, 1, 1, 1
35, 4, 843, 307, 113, 84, 1, 1, 1
36, 4, 845, 306, 66, 78, 1, 1, 1
37, 4, 852, 308, 69, 73, 1, 1, 1
38, 4, 860, 304, 75, 73, 1, 1, 1
39, 4, 861, 303, 75, 78, 1, 1, 1
40, 4, 862, 317, 66, 76, 1, 1, 1
41, 4, 840, 329, 76, 79, 1, 1, 1
42, 4, 845, 330, 63, 85, 1, 1, 1
43, 4, 834, 328, 62, 64, 1, 1, 1
44, 4, 831, 325, 65, 101, 1, 1, 1
45, 4, 835, 327, 64, 29, 1, 1, 1
46, 4, 831, 334, 76, 181, 1, 1, 1
47, 4, 842, 342, 61, 67, 1, 1, 1
48, 4, 833, 340, 68, 182, 1, 1, 1
49, 4, 836, 340, 57, 71, 1, 1, 1
50, 4, 823, 329, 72, 82, 1, 1, 1
51, 4, 810, 319, 79, 226, 1, 1, 1
52, 4, 801, 321, 76, 113, 1, 1, 1
53, 4, 783, 319, 77, 199, 1, 1, 1
54, 4, 763, 317, 85, 201, 1, 1, 1
55, 4, 744, 318, 84, 217, 1, 1, 1
56, 4, 725, 323, 47, 22, 1, 1, 1
57, 4, 702, 324, 57, 69, 1, 1, 1
58, 4, 686, 319, 63, 82, 1, 1, 1
59, 4, 688, 320, 53, 79, 1, 1, 1
60, 4, 675, 316, 57, 65, 1, 1, 1
61, 4, 677, 311, 59, 25, 1, 1, 1
62, 4, 675, 319, 63, 71, 1, 1, 1
63, 4, 673, 330, 62, 66, 1, 1, 1
64, 4, 671, 321, 55, 42, 1, 1, 1
65, 4, 673, 324, 45, 46, 1, 1, 1
66, 4, 670, 317, 61, 52, 1, 1, 1
67, 4, 629, 318, 90, 107, 1, 1, 1
68, 4, 640, 319, 64, 98, 1, 1, 1
69, 4, 633, 321, 67, 226, 1, 1, 1
70, 4, 629, 323, 73, 90, 1, 1, 1
71, 4, 639, 323, 60, 63, 1, 1, 1
72, 4, 640, 321, 65, 64, 1, 1, 1
73, 4, 641, 318, 70, 65, 1, 1, 1
74, 4, 640, 313, 79, 201, 1, 1, 1
75, 4, 648, 313, 64, 85, 1, 1, 1
76, 4, 664, 306, 66, 191, 1, 1, 1
77, 4, 681, 287, 64, 201, 1, 1, 1
78, 4, 700, 256, 70, 134, 1, 1, 1
79, 4, 714, 237, 74, 110, 1, 1, 1
80, 4, 724, 229, 78, 196, 1, 1, 1
81, 4, 724, 231, 92, 203, 1, 1, 1
82, 4, 727, 241, 103, 176, 1, 1, 1
83, 4, 723, 239, 112, 187, 1, 1, 1
84, 4, 725, 241, 128, 187, 1, 1, 1
