8, 2, 336, 529, 224, 52, 1, 1, 1
9, 2, 335, 540, 230, 146, 1, 1, 1
10, 2, 322, 534, 248, 83, 1, 1, 1
11, 2, 343, 530, 235, 96, 1, 1, 1
12, 2, 352, 583, 246, 83, 1, 1, 1
13, 2, 365, 596, 249, 116, 1, 1, 1
14, 2, 355, 583, 277, 94, 1, 1, 1
15, 2, 381, 637, 256, 61, 1, 1, 1
16, 2, 380, 652, 261, 139, 1, 1, 1
17, 2, 374, 664, 265, 113, 1, 1, 1
18, 2, 347, 610, 292, 142, 1, 1, 1
19, 2, 351, 705, 285, 75, 1, 1, 1
20, 2, 339, 730, 295, 156, 1, 1, 1
21, 2, 333, 728, 286, 96, 1, 1, 1
22, 2, 321, 675, 295, 173, 1, 1, 1
8, 3, 518, 551, 177, 41, 1, 1, 1
9, 3, 522, 562, 183, 107, 1, 1, 1
10, 3, 532, 565, 182, 92, 1, 1, 1
11, 3, 544, 566, 185, 63, 1, 1, 1
12, 3, 560, 594, 189, 70, 1, 1, 1
13, 3, 584, 606, 189, 78, 1, 1, 1
14, 3, 604, 589, 190, 78, 1, 1, 1
15, 3, 615, 633, 196, 52, 1, 1, 1
16, 3, 623, 653, 194, 104, 1, 1, 1
17, 3, 631, 665, 193, 64, 1, 1, 1
18, 3, 623, 643, 202, 90, 1, 1, 1
19, 3, 624, 705, 202, 47, 1, 1, 1
20, 3, 620, 723, 209, 129, 1, 1, 1
21, 3, 622, 732, 209, 59, 1, 1, 1
22, 3, 620, 729, 216, 84, 1, 1, 1
8, 5, 604, 514, 112, 61, 1, 1, 1
9, 5, 590, 517, 126, 138, 1, 1, 1
10, 5, 561, 558, 160, 69, 1, 1, 1
11, 5, 572, 552, 158, 44, 1, 1, 1
12, 5, 596, 512, 146, 79, 1, 1, 1
13, 5, 608, 558, 148, 36, 1, 1, 1
14, 5, 620, 565, 152, 33, 1, 1, 1
15, 5, 627, 552, 152, 55, 1, 1, 1
16, 5, 626, 519, 152, 98, 1, 1, 1
17, 5, 623, 591, 153, 55, 1, 1, 1
18, 5, 618, 595, 157, 57, 1, 1, 1
19, 5, 613, 573, 158, 69, 1, 1, 1
20, 5, 606, 607, 158, 50, 1, 1, 1
21, 5, 598, 631, 161, 78, 1, 1, 1
22, 5, 593, 635, 160, 41, 1, 1, 1
